score,score_dealer,hard,score_if_hit,score_fin_dealer,game_id,hard_if_hit
17,6,True,18,18,22257,True
18,6,True,19,18,22257,True
19,6,True,29,18,22257,True
19,6,True,28,18,22258,True
19,7,True,25,18,22259,True
8,7,True,11,18,22260,True
11,7,True,20,18,22260,True
20,7,True,24,18,22260,True
18,7,True,13,18,22261,True
13,7,True,21,18,22261,True
17,7,True,19,17,22262,True
19,7,True,20,17,22262,True
20,7,True,30,17,22262,True
19,7,True,20,17,22263,True
20,7,True,22,17,22263,True
20,7,True,28,17,22264,True
9,6,True,15,20,22265,True
15,6,True,22,20,22265,True
9,6,True,13,20,22266,True
13,6,True,15,20,22266,True
15,6,True,21,20,22266,True
11,6,True,16,20,22267,True
16,6,True,18,20,22267,True
18,6,True,27,20,22267,True
18,6,True,27,20,22268,True
15,10,True,15,17,22269,True
15,10,True,20,17,22269,True
20,10,True,22,17,22269,True
11,10,True,21,17,22270,True
20,10,True,30,17,22271,True
10,7,True,21,17,22272,True
13,7,True,16,17,22273,True
16,7,True,26,17,22273,True
6,7,True,8,17,22274,True
8,7,True,16,17,22274,True
16,7,True,24,17,22274,True
19,7,True,24,24,22275,True
20,7,True,29,24,22276,True
17,7,True,27,24,22277,True
16,3,True,18,23,22278,True
18,3,True,22,23,22278,True
8,3,True,18,23,22279,True
18,3,True,24,23,22279,True
9,3,True,16,23,22280,True
16,3,True,22,23,22280,True
9,3,True,17,23,22281,True
17,3,True,18,23,22281,True
18,3,True,24,23,22281,True
10,4,True,15,17,22282,True
15,4,True,24,17,22282,True
14,4,True,16,17,22283,True
16,4,True,17,17,22283,True
17,4,True,27,17,22283,True
8,4,True,19,17,22284,True
19,4,True,19,17,22284,True
19,4,True,29,17,22284,True
15,6,True,20,26,22285,True
20,6,True,30,26,22285,True
16,6,True,26,26,22286,True
19,6,True,29,26,22287,True
10,4,True,17,23,22288,True
17,4,True,19,23,22288,True
19,4,True,25,23,22288,True
13,4,True,23,23,22289,True
17,4,True,24,23,22290,True
12,8,True,14,18,22291,True
14,8,True,24,18,22291,True
13,8,True,23,18,22292,True
15,8,True,16,18,22293,True
16,8,True,16,18,22293,True
16,8,True,25,18,22293,True
15,4,True,21,21,22294,True
13,4,True,18,21,22295,True
18,4,True,20,21,22295,True
20,4,True,24,21,22295,True
12,4,True,22,21,22296,True
10,7,True,20,17,22297,True
20,7,True,23,17,22297,True
10,7,True,12,17,22298,True
12,7,True,16,17,22298,True
16,7,True,18,17,22298,True
18,7,True,26,17,22298,True
16,7,True,24,17,22299,True
6,7,True,17,17,22300,True
17,7,True,17,17,22300,True
17,7,True,19,17,22300,True
19,7,True,20,17,22300,True
20,7,True,27,17,22300,True
15,10,True,25,19,22301,True
10,10,True,16,19,22302,True
16,10,True,20,19,22302,True
20,10,True,30,19,22302,True
10,10,True,20,19,22303,True
20,10,True,29,19,22303,True
16,10,True,26,19,22304,True
17,10,True,22,19,22305,True
12,10,True,22,19,22306,True
11,10,True,18,19,22307,True
18,10,True,19,19,22307,True
19,10,True,27,19,22307,True
15,2,True,20,18,22308,True
20,2,True,29,18,22308,True
11,2,True,13,18,22309,True
13,2,True,23,18,22309,True
16,2,True,26,18,22310,True
10,2,True,16,22,22311,True
16,2,True,20,22,22311,True
20,2,True,30,22,22311,True
10,2,True,19,22,22312,True
19,2,True,23,22,22312,True
15,2,True,25,22,22313,True
17,2,True,17,22,22314,True
17,2,True,21,22,22314,True
12,4,True,14,18,22315,True
14,4,True,18,18,22315,True
18,4,True,26,18,22315,True
10,4,True,18,18,22316,True
18,4,True,28,18,22316,True
10,4,True,15,18,22317,True
15,4,True,25,18,22317,True
8,4,True,19,18,22318,True
19,4,True,15,18,22318,True
15,4,True,16,18,22318,True
16,4,True,25,18,22318,True
11,9,True,13,19,22319,True
13,9,True,23,19,22319,True
10,9,True,17,19,22320,True
17,9,True,18,19,22320,True
18,9,True,23,19,22320,True
10,9,True,20,19,22321,True
20,9,True,30,19,22321,True
18,9,True,27,19,22322,True
8,10,True,10,26,22323,True
10,10,True,13,26,22323,True
13,10,True,21,26,22323,True
18,10,True,28,26,22324,True
20,10,True,24,26,22325,True
16,9,True,26,21,22326,True
15,9,True,19,21,22327,True
19,9,True,19,21,22327,True
19,9,True,26,21,22327,True
12,9,True,22,21,22328,True
13,5,True,15,23,22329,True
15,5,True,20,23,22329,True
20,5,True,23,23,22329,True
15,5,True,19,23,22330,True
19,5,True,29,23,22330,True
15,5,True,24,23,22331,True
13,10,True,13,20,22332,True
13,10,True,18,20,22332,True
18,10,True,25,20,22332,True
17,10,True,21,20,22333,True
13,10,True,15,20,22334,True
15,10,True,18,20,22334,True
18,10,True,25,20,22334,True
18,2,True,21,20,22335,True
15,2,True,24,20,22336,True
18,2,True,25,20,22337,True
10,4,True,21,24,22338,True
10,4,True,18,24,22339,True
18,4,True,23,24,22339,True
18,4,True,21,24,22340,True
15,4,True,22,24,22341,True
14,10,True,21,20,22342,True
12,10,True,16,20,22343,True
16,10,True,17,20,22343,True
17,10,True,27,20,22343,True
12,10,True,15,20,22344,True
15,10,True,20,20,22344,True
20,10,True,30,20,22344,True
13,2,True,23,19,22345,True
17,2,True,25,19,22346,True
6,2,True,8,19,22347,True
8,2,True,19,19,22347,True
19,2,True,17,19,22347,True
17,2,True,19,19,22347,True
19,2,True,20,19,22347,True
20,2,True,25,19,22347,True
6,2,True,16,19,22348,True
16,2,True,22,19,22348,True
14,10,True,18,20,22349,True
18,10,True,25,20,22349,True
10,10,True,14,20,22350,True
14,10,True,24,20,22350,True
15,10,True,19,20,22351,True
19,10,True,29,20,22351,True
16,7,True,17,23,22352,True
17,7,True,27,23,22352,True
14,7,True,16,23,22353,True
16,7,True,20,23,22353,True
20,7,True,21,23,22353,True
16,7,True,26,23,22354,True
14,5,True,16,23,22355,True
16,5,True,20,23,22355,True
20,5,True,30,23,22355,True
13,5,True,21,23,22356,True
8,5,True,14,23,22357,True
14,5,True,16,23,22357,True
16,5,True,26,23,22357,True
11,2,True,21,25,22358,True
13,2,True,19,25,22359,True
19,2,True,21,25,22359,True
19,2,True,23,25,22360,True
21,10,True,,20,22361,
11,10,True,21,20,22362,True
10,10,True,15,20,22363,True
15,10,True,22,20,22363,True
11,10,True,17,17,22364,True
17,10,True,27,17,22364,True
14,10,True,15,17,22365,True
15,10,True,19,17,22365,True
19,10,True,29,17,22365,True
14,10,True,24,17,22366,True
17,11,True,23,21,22367,True
12,11,True,22,21,22368,True
8,11,True,18,21,22369,True
18,11,True,28,21,22369,True
14,10,True,18,21,22370,True
18,10,True,28,21,22370,True
9,10,True,12,21,22371,True
12,10,True,16,21,22371,True
16,10,True,25,21,22371,True
19,10,True,14,21,22372,True
14,10,True,20,21,22372,True
20,10,True,23,21,22372,True
11,3,True,21,23,22373,True
18,3,True,28,23,22374,True
18,3,True,15,23,22375,True
15,3,True,23,23,22375,True
8,10,True,18,20,22376,True
18,10,True,28,20,22376,True
14,10,True,22,20,22377,True
13,10,True,22,20,22378,True
20,4,True,28,22,22379,True
12,4,True,19,22,22380,True
19,4,True,22,22,22380,True
10,4,True,13,22,22381,True
13,4,True,19,22,22381,True
19,4,True,22,22,22381,True
11,10,True,16,17,22382,True
16,10,True,24,17,22382,True
12,10,True,22,17,22383,True
9,10,True,19,17,22384,True
19,10,True,27,17,22384,True
14,10,True,15,21,22385,True
15,10,True,19,21,22385,True
19,10,True,22,21,22385,True
13,10,True,19,21,22386,True
19,10,True,24,21,22386,True
14,10,True,21,21,22387,True
18,7,True,24,17,22388,True
20,7,True,22,17,22389,True
19,7,True,24,17,22390,True
2,5,True,4,18,22391,True
4,5,True,12,18,22391,True
12,5,True,22,18,22391,True
2,5,True,8,18,22392,True
8,5,True,18,18,22392,True
18,5,True,19,18,22392,True
19,5,True,29,18,22392,True
10,5,True,20,18,22393,True
20,5,True,27,18,22393,True
10,5,True,13,18,22394,True
13,5,True,17,18,22394,True
17,5,True,27,18,22394,True
16,5,True,26,18,22395,True
7,3,True,11,17,22396,True
11,3,True,21,17,22396,True
13,3,True,19,17,22397,True
19,3,True,28,17,22397,True
17,3,True,26,17,22398,True
21,8,True,,19,22399,
20,8,True,27,19,22400,True
13,8,True,16,19,22401,True
16,8,True,21,19,22401,True
16,3,True,26,26,22402,True
19,3,True,26,26,22403,True
6,3,True,16,26,22404,True
16,3,True,26,26,22404,True
6,3,True,9,26,22405,True
9,3,True,11,26,22405,True
11,3,True,18,26,22405,True
18,3,True,26,26,22405,True
19,8,True,26,21,22406,True
18,8,True,28,21,22407,True
10,8,True,15,21,22408,True
15,8,True,16,21,22408,True
16,8,True,19,21,22408,True
19,8,True,23,21,22408,True
10,8,True,20,21,22409,True
20,8,True,24,21,22409,True
10,9,True,20,17,22410,True
20,9,True,23,17,22410,True
10,9,True,20,17,22411,True
20,9,True,26,17,22411,True
12,9,True,21,17,22412,True
13,9,True,21,17,22413,True
9,4,True,16,24,22414,True
16,4,True,17,24,22414,True
17,4,True,27,24,22414,True
15,4,True,24,24,22415,True
21,4,True,,24,22416,
18,3,True,28,19,22417,True
17,3,True,27,19,22418,True
11,3,True,21,19,22419,True
21,3,True,,26,22420,
19,3,True,24,26,22421,True
14,3,True,24,26,22422,True
12,3,True,16,22,22423,True
16,3,True,23,22,22423,True
21,3,True,,22,22424,
9,3,True,17,22,22425,True
17,3,True,22,22,22425,True
9,10,True,19,17,22426,True
19,10,True,29,17,22426,True
10,10,True,13,17,22427,True
13,10,True,23,17,22427,True
16,10,True,26,17,22428,True
19,5,True,19,18,22429,True
19,5,True,28,18,22429,True
12,5,True,22,18,22430,True
14,5,True,17,18,22431,True
17,5,True,24,18,22431,True
11,10,True,16,22,22432,True
16,10,True,26,22,22432,True
10,10,True,14,22,22433,True
14,10,True,21,22,22433,True
13,10,True,14,22,22434,True
14,10,True,24,22,22434,True
17,2,True,27,18,22435,True
15,2,True,21,18,22436,True
10,2,True,17,18,22437,True
17,2,True,25,18,22437,True
13,10,True,23,23,22438,True
14,10,True,15,23,22439,True
15,10,True,19,23,22439,True
19,10,True,29,23,22439,True
13,10,True,18,23,22440,True
18,10,True,25,23,22440,True
18,11,True,24,20,22441,True
14,11,True,15,20,22442,True
15,11,True,25,20,22442,True
20,11,True,30,20,22443,True
16,9,True,18,22,22444,True
18,9,True,28,22,22444,True
12,9,True,22,22,22445,True
11,9,True,18,22,22446,True
18,9,True,27,22,22446,True
13,10,True,23,20,22447,True
13,10,True,14,20,22448,True
14,10,True,24,20,22448,True
21,10,True,,20,22449,
19,8,True,20,22,22450,True
20,8,True,25,22,22450,True
12,8,True,17,22,22451,True
17,8,True,24,22,22451,True
11,8,True,19,22,22452,True
19,8,True,26,22,22452,True
20,10,True,15,17,22453,True
15,10,True,17,17,22453,True
17,10,True,21,17,22453,True
12,10,True,22,17,22454,True
21,10,True,,17,22455,
13,4,True,23,20,22456,True
9,4,True,14,20,22457,True
14,4,True,22,20,22457,True
5,4,True,12,20,22458,True
12,4,True,20,20,22458,True
20,4,True,30,20,22458,True
10,10,True,18,20,22459,True
18,10,True,28,20,22459,True
15,10,True,22,20,22460,True
9,10,True,15,20,22461,True
15,10,True,24,20,22461,True
16,3,True,26,24,22462,True
18,3,True,23,24,22463,True
18,3,True,28,24,22464,True
14,9,True,20,17,22465,True
20,9,True,23,17,22465,True
12,9,True,17,17,22466,True
17,9,True,26,17,22466,True
11,9,True,12,17,22467,True
12,9,True,14,17,22467,True
14,9,True,20,17,22467,True
20,9,True,24,17,22467,True
17,6,True,27,25,22468,True
9,6,True,13,25,22469,True
13,6,True,23,25,22469,True
3,6,True,12,25,22470,True
12,6,True,20,25,22470,True
20,6,True,30,25,22470,True
3,6,True,13,25,22471,True
13,6,True,15,25,22471,True
15,6,True,17,25,22471,True
17,6,True,23,25,22471,True
17,8,True,20,17,22472,True
20,8,True,28,17,22472,True
18,8,True,27,17,22473,True
4,8,True,15,17,22474,True
15,8,True,14,17,22474,True
14,8,True,24,17,22474,True
4,8,True,12,17,22475,True
12,8,True,18,17,22475,True
18,8,True,24,17,22475,True
7,2,True,18,17,22476,True
18,2,True,18,17,22476,True
18,2,True,28,17,22476,True
7,2,True,17,17,22477,True
17,2,True,18,17,22477,True
18,2,True,23,17,22477,True
21,2,True,,17,22478,
17,2,True,27,17,22479,True
14,6,True,24,20,22480,True
9,6,True,16,20,22481,True
16,6,True,23,20,22481,True
9,6,True,19,20,22482,True
19,6,True,22,20,22482,True
14,6,True,24,20,22483,True
11,10,True,16,19,22484,True
16,10,True,26,19,22484,True
21,10,True,,19,22485,
21,10,True,,19,22486,
14,10,True,19,25,22487,True
19,10,True,23,25,22487,True
16,10,True,24,25,22488,True
15,10,True,18,25,22489,True
18,10,True,26,25,22489,True
10,11,True,20,17,22490,True
20,11,True,27,17,22490,True
10,11,True,20,17,22491,True
20,11,True,30,17,22491,True
5,11,True,14,17,22492,True
14,11,True,22,17,22492,True
17,11,True,27,17,22493,True
18,2,True,20,19,22494,True
20,2,True,30,19,22494,True
14,2,True,19,19,22495,True
19,2,True,14,19,22495,True
14,2,True,24,19,22495,True
10,2,True,16,19,22496,True
16,2,True,22,19,22496,True
10,2,True,20,19,22497,True
20,2,True,22,19,22497,True
5,4,True,15,24,22498,True
15,4,True,25,24,22498,True
10,4,True,21,24,22499,True
16,4,True,12,24,22500,True
12,4,True,16,24,22500,True
16,4,True,22,24,22500,True
7,5,True,9,20,22501,True
9,5,True,13,20,22501,True
13,5,True,14,20,22501,True
14,5,True,15,20,22501,True
15,5,True,25,20,22501,True
13,5,True,23,20,22502,True
6,5,True,16,20,22503,True
16,5,True,24,20,22503,True
13,10,True,20,17,22504,True
20,10,True,29,17,22504,True
8,10,True,18,17,22505,True
18,10,True,24,17,22505,True
9,10,True,18,17,22506,True
18,10,True,23,17,22506,True
19,7,True,17,23,22507,True
17,7,True,27,23,22507,True
13,7,True,23,23,22508,True
21,7,True,,23,22509,
14,4,True,19,24,22510,True
19,4,True,29,24,22510,True
14,4,True,13,24,22511,True
13,4,True,15,24,22511,True
15,4,True,16,24,22511,True
16,4,True,19,24,22511,True
19,4,True,29,24,22511,True
14,4,True,21,24,22512,True
10,8,True,20,23,22513,True
20,8,True,30,23,22513,True
10,8,True,20,23,22514,True
20,8,True,28,23,22514,True
17,8,True,21,23,22515,True
12,8,True,21,23,22516,True
14,2,True,20,23,22517,True
20,2,True,12,23,22517,True
12,2,True,18,23,22517,True
18,2,True,21,23,22517,True
13,2,True,23,23,22518,True
17,2,True,25,23,22519,True
14,5,True,24,25,22520,True
15,5,True,19,25,22521,True
19,5,True,24,25,22521,True
5,5,True,15,25,22522,True
15,5,True,24,25,22522,True
2,11,True,11,17,22523,True
11,11,True,15,17,22523,True
15,11,True,20,17,22523,True
20,11,True,29,17,22523,True
2,11,True,6,17,22524,True
6,11,True,13,17,22524,True
13,11,True,16,17,22524,True
16,11,True,21,17,22524,True
13,11,True,21,17,22525,True
17,11,True,18,17,22526,True
18,11,True,20,17,22526,True
20,11,True,26,17,22526,True
20,2,True,29,21,22527,True
17,2,True,24,21,22528,True
20,2,True,23,21,22529,True
9,10,True,19,24,22530,True
19,10,True,21,24,22530,True
13,10,True,16,24,22531,True
16,10,True,26,24,22531,True
18,10,True,22,24,22532,True
21,10,True,,17,22533,
11,10,True,20,17,22534,True
20,10,True,28,17,22534,True
8,10,True,14,17,22535,True
14,10,True,17,17,22535,True
17,10,True,26,17,22535,True
21,10,True,,17,22536,
16,10,True,25,17,22537,True
15,10,True,18,17,22538,True
18,10,True,28,17,22538,True
12,10,True,22,21,22539,True
12,10,True,22,21,22540,True
18,10,True,20,21,22541,True
20,10,True,24,21,22541,True
16,10,True,17,20,22542,True
17,10,True,25,20,22542,True
14,10,True,22,20,22543,True
13,10,True,19,20,22544,True
19,10,True,29,20,22544,True
11,9,True,18,19,22545,True
18,9,True,23,19,22545,True
6,9,True,17,19,22546,True
17,9,True,14,19,22546,True
14,9,True,20,19,22546,True
20,9,True,23,19,22546,True
15,9,True,25,19,22547,True
16,10,True,26,18,22548,True
16,10,True,23,18,22549,True
19,10,True,29,18,22550,True
5,11,True,13,18,22551,True
13,11,True,16,18,22551,True
16,11,True,23,18,22551,True
5,11,True,7,18,22552,True
7,11,True,17,18,22552,True
17,11,True,24,18,22552,True
13,11,True,20,18,22553,True
20,11,True,21,18,22553,True
6,11,True,17,18,22554,True
17,11,True,17,18,22554,True
17,11,True,27,18,22554,True
14,9,True,24,18,22555,True
13,9,True,23,18,22556,True
15,9,True,21,18,22557,True
15,8,True,20,24,22558,True
20,8,True,30,24,22558,True
18,8,True,28,24,22559,True
13,8,True,23,24,22560,True
18,6,True,22,17,22561,True
13,6,True,22,17,22562,True
6,6,True,9,17,22563,True
9,6,True,16,17,22563,True
16,6,True,26,17,22563,True
10,6,True,20,20,22564,True
20,6,True,28,20,22564,True
10,6,True,15,20,22565,True
15,6,True,25,20,22565,True
12,6,True,19,20,22566,True
19,6,True,29,20,22566,True
16,6,True,18,20,22567,True
18,6,True,19,20,22567,True
19,6,True,22,20,22567,True
18,2,True,28,21,22568,True
6,2,True,16,21,22569,True
16,2,True,23,21,22569,True
6,2,True,14,21,22570,True
14,2,True,19,21,22570,True
19,2,True,29,21,22570,True
17,2,True,27,21,22571,True
12,3,True,22,17,22572,True
17,3,True,27,17,22573,True
17,3,True,17,17,22574,True
17,3,True,27,17,22574,True
13,9,True,17,17,22575,True
17,9,True,13,17,22575,True
13,9,True,16,17,22575,True
16,9,True,17,17,22575,True
17,9,True,26,17,22575,True
15,9,True,20,17,22576,True
20,9,True,30,17,22576,True
19,9,True,22,17,22577,True
11,5,True,16,20,22578,True
16,5,True,18,20,22578,True
18,5,True,28,20,22578,True
13,5,True,17,20,22579,True
17,5,True,27,20,22579,True
10,5,True,14,20,22580,True
14,5,True,24,20,22580,True
10,5,True,20,20,22581,True
20,5,True,29,20,22581,True
7,10,True,10,20,22582,True
10,10,True,19,20,22582,True
19,10,True,23,20,22582,True
7,10,True,18,20,22583,True
18,10,True,13,20,22583,True
13,10,True,20,20,22583,True
20,10,True,30,20,22583,True
14,10,True,14,20,22584,True
14,10,True,17,20,22584,True
17,10,True,27,20,22584,True
10,10,True,20,20,22585,True
20,10,True,30,20,22585,True
10,10,True,13,20,22586,True
13,10,True,23,20,22586,True
13,7,True,21,20,22587,True
18,7,True,28,20,22588,True
13,7,True,19,20,22589,True
19,7,True,21,20,22589,True
21,11,True,,23,22590,
19,11,True,23,23,22591,True
19,11,True,22,23,22592,True
16,7,True,20,21,22593,True
20,7,True,27,21,22593,True
17,7,True,20,21,22594,True
20,7,True,30,21,22594,True
15,7,True,21,21,22595,True
19,5,True,24,20,22596,True
18,5,True,21,20,22597,True
16,5,True,26,20,22598,True
12,2,True,13,22,22599,True
13,2,True,18,22,22599,True
18,2,True,23,22,22599,True
12,2,True,22,22,22600,True
21,2,True,,22,22601,
12,10,True,15,21,22602,True
15,10,True,22,21,22602,True
18,10,True,23,21,22603,True
13,10,True,23,21,22604,True
19,9,True,29,18,22605,True
19,9,True,23,18,22606,True
12,9,True,22,18,22607,True
19,7,True,24,18,22608,True
12,7,True,21,18,22609,True
15,7,True,23,18,22610,True
10,9,True,14,18,22611,True
14,9,True,24,18,22611,True
10,9,True,14,18,22612,True
14,9,True,24,18,22612,True
15,9,True,17,18,22613,True
17,9,True,18,18,22613,True
18,9,True,18,18,22613,True
18,9,True,28,18,22613,True
16,9,True,18,18,22614,True
18,9,True,28,18,22614,True
14,6,True,20,23,22615,True
20,6,True,30,23,22615,True
11,6,True,21,23,22616,True
4,6,True,14,23,22617,True
14,6,True,24,23,22617,True
4,6,True,9,23,22618,True
9,6,True,11,23,22618,True
11,6,True,12,23,22618,True
12,6,True,22,23,22618,True
16,10,True,22,25,22619,True
8,10,True,13,25,22620,True
13,10,True,17,25,22620,True
17,10,True,18,25,22620,True
18,10,True,23,25,22620,True
